ID_CUSTOMER,COD_TIPO_NDG,IMP_GBV,PRED_PROB_RECOVERY_12M_AHEAD,PRED_RECOVERY_RATE_12M_AHEAD,PRED_INCASSI_12M_AHEAD,PRED_RECOVERY_CLASS,expected_recovery_ratio,unrecovered_amount,recovery_score
3280,G,1640.62,0.7852648271152578,0.4306041637982655,706.4578032107104,A,0.43060416379826555,934.1621967892895,0.3381383042401551
21689,F,800.21,0.9106186864330588,0.3700578316630429,296.1239774750836,A,0.37005783166304296,504.0860225249164,0.3369815765732661
19699,F,1194.05,0.8000613603102287,0.4209066780959018,502.58361898041153,A,0.4209066780959018,691.4663810195884,0.33675116944106676
18387,G,1721.2,0.8002244592570286,0.4198436231865794,722.6348442287405,A,0.41984362318657936,998.5651557712596,0.33596913633699216
24216,F,295.6,0.9421598134649656,0.3560971671189311,105.26232260035606,A,0.35609716711893113,190.33767739964395,0.3355004405481748
22226,C,4506.76,0.9731826401673408,0.3442585322423022,1551.4905827683178,A,0.3442585322423022,2955.2694172316824,0.33502642730769727
3483,G,948.26,0.7774366678948091,0.4291950574123337,406.9885051418197,A,0.4291950574123339,541.2714948581803,0.333671975311566
22438,G,4285.08,0.9258572747668988,0.3598771145851969,1542.1022261667354,A,0.3598771145851969,2742.9777738332646,0.3331948445608254
9539,C,765.61,0.8741843472306617,0.379244041607705,290.35303069527504,A,0.37924404160770503,475.256969304725,0.3315292049539495
15472,F,5820.53,0.8936507610905425,0.3660087476720026,2130.364896087321,A,0.3660087476720026,3690.1651039126787,0.32708399592288145
13315,G,2023.46,0.9252878064127408,0.3511178520371064,710.4729288830034,A,0.35111785203710644,1312.9870711169965,0.32488506710376747
11919,F,3882.5,0.8266027597981628,0.3929707690949957,1525.7090110113209,A,0.39297076909499573,2356.790988988679,0.32483072225393
17867,G,966.16,0.8985967491442615,0.3610243207615274,348.80725774695736,A,0.36102432076152746,617.3527422530426,0.3244152809983236
25221,C,12154.74,0.7474510412743413,0.4329043611981696,5261.839955229841,B,0.43290436119816966,6892.900044770159,0.3235748155497754
10962,C,4080.93,0.5676089336133889,0.5665956964647133,2312.237375573742,B,0.5665956964647133,1768.6926244262577,0.3216047790602713
14693,F,1097.02,0.8073960031363397,0.39690384674479,435.4114579559696,A,0.39690384674479007,661.6085420440304,0.3204585794911818
24818,C,849.6,0.9565317338670296,0.3343894075139938,284.09724062388915,A,0.3343894075139938,565.5027593761108,0.31985407975612923
20821,F,448.86,0.8545606946168885,0.3742342452933379,167.97878334236768,A,0.37423424529333793,280.8812166576323,0.31980587660730186
26161,C,154.12,0.6748967856353179,0.4717253553880842,72.70231177241155,B,0.47172535538808424,81.41768822758846,0.31836592605409597
17855,C,4278.73,0.7167246345776495,0.4440645424481024,1900.0322797089689,B,0.4440645424481024,2378.6977202910307,0.3182719969150073
6562,F,994.3,0.7267179402117075,0.4379136888781704,435.4175808515649,B,0.43791368887817045,558.882419148435,0.3182397339720545
9390,C,792.24,0.6164558045075058,0.5160942673266341,408.8705223468526,B,0.5160942673266341,383.3694776531474,0.318149306766552
17875,F,905.19,0.8079317543762152,0.3913909793983105,354.28320064155673,A,0.3913909793983105,550.9067993584433,0.31621720063230213
